$STR WITHDRAWAL AT SEG11                                     ELEV OF WITHDRAWAL CENTERLINE:470.     

JDAY,     TDS,    Gen1,    ISS1,    ISS2,
    10.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    10.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    10.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    10.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    10.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    10.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    10.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    10.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    11.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    11.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    11.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    11.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    11.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    11.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    11.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    11.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    11.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    11.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    12.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    12.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    12.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    12.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    12.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    12.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    12.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    12.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    12.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    12.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    13.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    13.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    13.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    13.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    13.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    13.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    13.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    13.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    13.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    13.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    14.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    14.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    14.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    14.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    14.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    14.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    14.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    14.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    14.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    14.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    15.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    15.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    15.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    15.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    15.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    15.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    15.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    15.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    15.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    15.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    16.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    16.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    16.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    16.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    16.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    16.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    16.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    16.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    16.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    16.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    17.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    17.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    17.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    17.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    17.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    17.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    17.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    17.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    17.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    17.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    18.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    18.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    18.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    18.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    18.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    18.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    18.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    18.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    18.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    18.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    19.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    19.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    19.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    19.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    19.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    19.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    19.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    19.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    19.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    19.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    20.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    20.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    20.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    20.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    20.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    20.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    20.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    20.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    20.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    20.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    21.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    21.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    21.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    21.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    21.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    21.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    21.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    21.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    21.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    21.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    22.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    22.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    22.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    22.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    22.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    22.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    22.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    22.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    22.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    22.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    23.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    23.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    23.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    23.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    23.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    23.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    23.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    23.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    23.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    23.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    24.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    24.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    24.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    24.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    24.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    24.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    24.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    24.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    24.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    24.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    25.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    25.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    25.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    25.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    25.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    25.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    25.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    25.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    25.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    25.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    26.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    26.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    26.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    26.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    26.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    26.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    26.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    26.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    26.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    26.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    27.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    27.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    27.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    27.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    27.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    27.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    27.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    27.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    27.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    27.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    28.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    28.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    28.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    28.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    28.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    28.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    28.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    28.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    28.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    28.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    29.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    29.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    29.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    29.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    29.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    29.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    29.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    29.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    29.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    29.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    30.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    30.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    30.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    30.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    30.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    30.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    30.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    30.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    30.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    30.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    31.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    31.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    31.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    31.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    31.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    31.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    31.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    31.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    31.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    31.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    32.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    32.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    32.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    32.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    32.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    32.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    32.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    32.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    32.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    32.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    33.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    33.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    33.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    33.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    33.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    33.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    33.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    33.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    33.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    33.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    34.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    34.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    34.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    34.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    34.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    34.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    34.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    34.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    34.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    34.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    35.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    35.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    35.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    35.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    35.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    35.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    35.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    35.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    35.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    35.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    36.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    36.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    36.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    36.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    36.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    36.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    36.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    36.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    36.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    36.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    37.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    37.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    37.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    37.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    37.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    37.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    37.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    37.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    37.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    37.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    38.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    38.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    38.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    38.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    38.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    38.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    38.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    38.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    38.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    38.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    39.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    39.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    39.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    39.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    39.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    39.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    39.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    39.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    39.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    39.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    40.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    40.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    40.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    40.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    40.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    40.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    40.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    40.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    40.800,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    40.900,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    41.000,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    41.100,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    41.200,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    41.300,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    41.400,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    41.500,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    41.600,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
    41.700,  -99.0000,  -99.0000,  -99.0000,  -99.0000,
